timestamp,bits,ascii,hex,status
14:35:05.714,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:06.214,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:06.717,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:07.217,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:07.717,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:08.217,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:08.720,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:09.220,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:09.720,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:10.224,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:10.724,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:11.223,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:11.727,00101100011100101111001000100010101000100010110000101100,4NODE44,34 4E 4F 44 45 34 34,OK
14:35:12.227,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:12.727,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:13.230,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:13.730,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:14.230,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:14.733,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:15.233,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:15.734,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:16.237,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:16.736,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:17.236,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:17.740,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:18.240,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:18.740,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:19.240,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:19.743,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:20.243,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:20.743,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:21.246,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:21.746,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:22.246,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:22.749,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:23.249,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:23.749,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:24.253,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:24.752,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:25.253,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:25.756,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:26.255,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:26.756,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:27.259,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:27.759,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:28.259,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:28.759,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:29.262,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:29.762,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:30.262,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:30.765,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:31.265,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:31.765,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:32.268,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:32.769,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:33.268,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:33.772,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:34.271,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:34.771,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:35.275,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:35.775,00101100011100101111001000100010101000100010110000101100,4NODE44,34 4E 4F 44 45 34 34,OK
14:35:36.275,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:36.778,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:37.278,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:37.778,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:38.281,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:38.781,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:39.281,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:39.781,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:40.284,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:40.784,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:41.284,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:41.788,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:42.288,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:42.787,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:43.291,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:43.791,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:44.291,00101100011100101111001000100010101000100010110000101100,4NODE44,34 4E 4F 44 45 34 34,OK
14:35:44.794,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:45.294,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:45.794,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:46.297,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:46.797,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:47.297,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:47.801,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:48.301,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:48.801,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:49.300,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:49.804,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:50.304,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:50.803,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:51.307,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:51.807,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:52.307,00101100011100101111001000100010101000100010110000101100,4NODE44,34 4E 4F 44 45 34 34,OK
14:35:52.810,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:53.310,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:53.810,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
14:35:54.313,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:54.814,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:55.313,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:55.817,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:56.317,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:56.817,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:57.320,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:57.820,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
14:35:58.320,11001100011100101111001000100010101000101100110011001100,3NODE33,33 4E 4F 44 45 33 33,OK
