timestamp,bits,ascii,hex,status
13:31:52.982,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:53.482,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:53.986,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:54.492,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:54.985,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:55.489,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:55.989,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:56.488,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:56.992,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:57.492,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:57.992,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:58.495,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:58.995,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:59.495,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:31:59.998,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:00.498,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:00.998,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:01.498,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:02.002,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:02.502,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:03.001,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:03.505,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:04.005,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:04.505,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:05.008,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:05.508,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:06.008,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:06.511,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:07.011,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:07.511,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:08.014,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:08.514,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:09.014,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:09.518,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:10.018,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:10.518,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:11.021,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:11.521,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:12.021,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:12.521,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:13.024,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:13.524,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:14.024,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:14.527,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:15.027,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:32:15.527,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
