timestamp,bits,ascii,hex,status
13:09:32.262,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:32.765,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:33.265,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:33.765,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:34.268,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:34.768,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:35.268,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:35.772,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:36.272,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:36.772,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:37.272,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:37.775,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:38.275,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:38.775,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:39.278,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:39.778,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:40.278,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:40.781,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:41.281,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:41.781,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:42.284,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:42.784,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:43.284,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:43.788,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:44.288,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:44.787,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:45.291,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:45.791,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:46.291,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:46.791,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:47.294,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:47.794,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:48.294,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:48.797,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:49.297,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:49.797,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:50.300,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:50.800,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:51.300,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:51.804,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:52.304,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:52.803,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
13:09:53.307,00001100011100101111001000100010101000100000110000001100,0NODE00,30 4E 4F 44 45 30 30,OK
